來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
工研院,A552004788,熱交換器暨安裝工程設計,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=4FDFC14D-08AB-4D9D-9B2E-CDB07FCE28A4,,115/09/22,115/10/02,P,,,,,,,,
工研院,A562003808,LNP production,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=39DAFA62-24BF-47C9-BFED-FA9E41A87BF5,,115/09/23,115/10/08,P,,,,,,,,
工研院,A712000671,委託高擬真模擬環境建置與測試勞務,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=5217996F-0ACC-4EC4-B4E4-E330C5B9ABF2,,115/09/22,115/10/07,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/09/23,115/03/17,公告中,,,,,,,,
資策會,PP26080152,「滲透測試檢測&弱點掃描服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080152&ord=2,2700000,115/09/22,115/09/29,第2次,,,,,,,,
資策會,PP26090087,「電子資訊產業原物料循環生命週期研究報告」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090087&ord=2,1400000,115/09/21,115/09/24,第2次,,,,,,,,
資策會,PP26090090,「跨平台AI Container共通需求與架構分析」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090090&ord=2,1400000.0,115/09/21,115/09/24,第2次,,,,,,,,
資策會,PP26090145,「跨計畫查詢平台服務推廣暨整合行銷」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090145&ord=1,7000000.0,115/09/21,115/10/01,第1次,,,,,,,,
資策會,PP26090155,「5G影像感知與智慧公共安全體驗發表會」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090155&ord=1,1400000.0,115/09/21,115/09/30,第1次,,,,,,,,
資策會,PP26090157,「NVIDIA Jetson AGX Thor 開發套件（128GB）」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090157&ord=1,300000.0,115/09/21,115/09/24,第1次,,,,,,,,
資策會,PP26090159,「ISO 27001 標準檢驗局資訊安全管理系統驗證顧問輔導」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090159&ord=1,455000.0,115/09/21,115/09/24,第1次,,,,,,,,
資策會,PP26090162,「國際AI技術小聚活動－台南場次」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090162&ord=1,750000,115/09/22,115/09/30,第1次,,,,,,,,
資策會,PP26090163,「利基型AI平台先導計畫AI知識平台建置」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090163&ord=1,566000.0,115/09/21,115/09/24,第1次,,,,,,,,
資策會,PP26090164,「高階顯示案例落地成效盤點報告」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090164&ord=1,900000,115/09/23,115/10/01,第1次,,,,,,,,
資策會,PP26090165,「場域測試環境建構委託」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090165&ord=1,900000,115/09/23,115/09/30,第1次,,,,,,,,
資策會,PP26090167,「國際AI技術小聚ASF社群專案輔導服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090167&ord=1,990000,115/09/22,115/09/30,第1次,,,,,,,,
資策會,PP26090168,「智慧服務與批發零售產業需求與技術交流工作坊」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090168&ord=1,1350000,115/09/22,115/09/30,第1次,,,,,,,,
資策會,PP26090170,「邊緣運算與智慧模組場域實證暨供應鏈建置計畫影片」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090170&ord=1,1450000,115/09/22,115/09/24,第1次,,,,,,,,
資策會,PP26090171,「AI驅動產業變革與台灣供應鏈發展趨勢研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090171&ord=1,1480000,115/09/23,115/10/01,第1次,,,,,,,,
資策會,PP26090175,「亞太區AI製造合作圓桌會議勞務委託」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090175&ord=1,650000,115/09/23,115/09/30,第1次,,,,,,,,
